Ticker,Expiration Date,Strike Price,Last Price,Bid,Ask,Volume,Open Interest,Current Price,Predicted_Premium,Error,Calibrated_Predicted_Premium
GS,2025-03-07,630.0,8.45,7.8,8.25,5.0,41,648.22998046875,8.48788,0.03787975311279368,8.460224
GS,2025-03-07,625.0,6.9,6.55,6.85,6.0,19,648.22998046875,6.8570952,-0.042904758453369496,6.829439
GS,2025-03-07,620.0,4.94,5.45,5.75,9.0,35,648.22998046875,4.97774,0.037739810943603125,4.9500837
GS,2025-03-07,615.0,4.8,4.55,4.8,16.0,44,648.22998046875,4.7914,-0.008600044250488104,4.763744
GS,2025-03-07,610.0,4.2,3.8,4.05,1.0,12,648.22998046875,4.184539,-0.015461158752441584,4.156883
GS,2025-03-07,605.0,3.52,3.15,3.5,1.0,39,648.22998046875,3.53793,0.01793001174926756,3.5102742
GS,2025-03-07,600.0,2.46,2.6,2.78,4.0,66,648.22998046875,2.491816,0.0318160438537598,2.4641602
JNJ,2025-03-07,152.5,2.54,2.21,2.28,5.0,7,153.52999877929688,2.75572,0.21571990013122555,2.728064
JNJ,2025-03-07,150.0,1.33,1.29,1.34,2.0,49,153.52999877929688,1.463421,0.13342098712921135,1.4357651
JNJ,2025-03-07,149.0,1.1,1.02,1.08,15.0,17,153.52999877929688,1.1804869,0.08048691749572745,1.1528311
JNJ,2025-03-07,148.0,0.8,0.81,0.86,8.0,22,153.52999877929688,0.8024407,0.002440702915191606,0.7747848
JNJ,2025-03-07,147.0,0.91,0.64,0.68,1.0,22,153.52999877929688,0.8999648,-0.010035190582275422,0.8723089
JNJ,2025-03-07,146.0,0.51,0.49,0.55,5.0,25,153.52999877929688,0.57804453,0.06804453372955321,0.55038863
JNJ,2025-03-07,145.0,0.41,0.39,0.45,1.0,22,153.52999877929688,0.47608745,0.06608745098114016,0.44843158
JNJ,2025-03-07,144.0,0.4,0.32,0.37,1.0,34,153.52999877929688,0.45246035,0.0524603486061096,0.42480448
JNJ,2025-03-07,143.0,0.31,0.26,0.29,1.0,38,153.52999877929688,0.32366124,0.013661237955093386,0.29600537
JNJ,2025-03-07,142.0,0.29,0.21,0.25,1.0,5,153.52999877929688,0.3362296,0.04622959256172182,0.30857372
JPM,2025-03-07,270.0,4.95,4.75,4.95,130.0,1759,270.0050048828125,4.968335,0.018335151672363104,4.940679
JPM,2025-03-07,265.0,3.1,3.0,3.2,73.0,1759,270.0050048828125,3.3962343,0.29623427391052237,3.3685784
JPM,2025-03-07,260.0,1.98,1.94,2.03,89.0,333,270.0050048828125,1.9731431,-0.006856899261474592,1.9454873
JPM,2025-03-07,255.0,1.29,1.22,1.33,19.0,64,270.0050048828125,1.3791016,0.0891016340255737,1.3514458
JPM,2025-03-07,250.0,0.7,0.82,0.86,8.0,124,270.0050048828125,0.74805,0.048049974441528365,0.7203941
JPM,2025-03-07,245.0,0.53,0.58,0.62,3.0,37,270.0050048828125,0.63010675,0.10010674715042112,0.60245085
JPM,2025-03-07,240.0,0.38,0.43,0.47,4.0,133,270.0050048828125,0.3674862,-0.012513791322708134,0.33983034
JPM,2025-03-07,235.0,0.32,0.29,0.44,1.0,18,270.0050048828125,0.42674384,0.10674383521080016,0.39908797
JPM,2025-03-07,230.0,0.24,0.25,0.28,1.0,20,270.0050048828125,0.19265084,-0.04734916031360625,0.16499496
JPM,2025-03-07,225.0,0.18,0.17,0.24,10.0,11,270.0050048828125,0.15416422,-0.025835775136947625,0.12650834
MSFT,2025-03-07,410.0,6.48,6.4,6.5,40.0,896,412.6600036621094,6.6009927,0.12099267959594684,6.5733366
MSFT,2025-03-07,405.0,4.85,4.7,4.85,22.0,598,412.6600036621094,4.9085674,0.05856742858886754,4.8809114
MSFT,2025-03-07,400.0,3.37,3.4,3.5,63.0,1741,412.6600036621094,3.4749315,0.1049314785003661,3.4472756
MSFT,2025-03-07,395.0,2.61,2.51,2.57,76.0,891,412.6600036621094,4.7350507,2.125050678253174,4.7073946
MSFT,2025-03-07,390.0,1.86,1.83,1.89,33.0,739,412.6600036621094,1.8664289,0.00642885208129873,1.838773
MSFT,2025-03-07,385.0,1.35,1.37,1.41,28.0,2196,412.6600036621094,1.4040054,0.05400540828704825,1.3763496
MSFT,2025-03-07,380.0,1.04,1.03,1.07,23.0,975,412.6600036621094,1.0653982,0.025398216247558558,1.0377424
MSFT,2025-03-07,375.0,0.83,0.79,0.84,17.0,359,412.6600036621094,0.8662913,0.036291284561157267,0.8386354
MSFT,2025-03-07,370.0,0.64,0.63,0.66,14.0,694,412.6600036621094,0.7199045,0.07990448236465453,0.6922486
MSFT,2025-03-07,365.0,0.5,0.5,0.53,5.0,126,412.6600036621094,0.50073117,0.0007311701774597168,0.4730753
V,2025-03-07,345.0,4.0,3.75,4.05,26.0,44,349.4649963378906,4.0468836,0.046883583068847656,4.0192275
V,2025-03-07,340.0,2.5,2.36,2.64,142.0,27,349.4649963378906,2.9268727,0.42687273025512695,2.899217
V,2025-03-07,335.0,1.67,1.55,1.71,3.0,53,349.4649963378906,1.8953608,0.22536082744598396,1.867705
V,2025-03-07,330.0,0.99,1.02,1.14,4.0,1918,349.4649963378906,2.9099278,1.9199278450012207,2.882272
V,2025-03-07,325.0,0.75,0.7,0.8,1.0,79,349.4649963378906,0.7606457,0.010645687580108643,0.7329898
V,2025-03-07,320.0,0.55,0.5,0.58,2.0,25,349.4649963378906,0.5962694,0.04626942873001094,0.5686135
V,2025-03-07,315.0,0.42,0.31,0.52,5.0,47,349.4649963378906,1.2717129,0.8517128992080689,1.244057
V,2025-03-07,310.0,0.43,0.24,0.45,5.0,717,349.4649963378906,0.45972642,0.029726423025131232,0.43207055
V,2025-03-07,305.0,0.25,0.2,0.38,3.0,70,349.4649963378906,0.2529838,0.0029838085174560547,0.22532792
V,2025-03-07,300.0,0.24,0.14,0.31,5.0,17,349.4649963378906,0.24732962,0.007329622507095346,0.21967374
TSLA,2025-03-07,360.0,18.2,17.15,17.3,402.0,957,360.4000854492188,18.234722,0.034722137451172586,18.207066
TSLA,2025-03-07,355.0,15.6,14.75,14.95,170.0,968,360.4000854492188,15.543641,-0.05635890960693324,15.5159855
TSLA,2025-03-07,350.0,13.23,12.6,12.75,1021.0,11186,360.4000854492188,13.343213,0.11321308135986285,13.3155575
TSLA,2025-03-07,345.0,10.8,10.75,10.9,265.0,859,360.4000854492188,10.664995,-0.1350048065185554,10.63734
TSLA,2025-03-07,340.0,9.05,8.9,9.05,377.0,12463,360.4000854492188,8.934702,-0.11529808044433665,8.907046
TSLA,2025-03-07,335.0,8.0,7.55,7.7,217.0,2296,360.4000854492188,7.972527,-0.027472972869873047,7.944871
TSLA,2025-03-07,330.0,6.5,6.15,6.3,816.0,3715,360.4000854492188,6.0615478,-0.43845224380493164,6.0338917
TSLA,2025-03-07,325.0,5.6,5.1,5.25,272.0,1851,360.4000854492188,5.5828295,-0.017170524597167613,5.5551734
TSLA,2025-03-07,320.0,4.25,4.25,4.35,1107.0,475,360.4000854492188,4.2722106,0.02221059799194336,4.2445545
TSLA,2025-03-07,315.0,3.5,3.45,3.55,916.0,387,360.4000854492188,3.5553782,0.05537819862365723,3.5277224
XOM,2025-03-07,110.0,2.6,2.39,2.42,1.0,12,110.7249984741211,2.6020641,0.0020641326904295987,2.5744083
XOM,2025-03-07,109.0,2.6,1.91,1.99,1.0,33,110.7249984741211,2.6200662,0.020066165924072177,2.5924103
XOM,2025-03-07,108.0,1.58,1.56,1.6,4.0,22,110.7249984741211,1.6316423,0.05164234161376946,1.6039865
XOM,2025-03-07,107.0,1.29,1.22,1.29,8.0,117,110.7249984741211,1.2988079,0.008807859420776332,1.271152
XOM,2025-03-07,106.0,1.01,0.96,1.0,3.0,46,110.7249984741211,1.0363636,0.026363601684570304,1.0087078
XOM,2025-03-07,105.0,0.85,0.75,0.78,9.0,381,110.7249984741211,0.90784883,0.0578488349914551,0.88019294
XOM,2025-03-07,104.0,0.62,0.59,0.63,3.0,225,110.7249984741211,0.6526985,0.03269851684570313,0.6250426
XOM,2025-03-07,103.0,0.5,0.46,0.5,3.0,72,110.7249984741211,0.50322413,0.0032241344451904297,0.47556826
XOM,2025-03-07,102.0,0.55,0.35,0.39,12.0,105,110.7249984741211,0.5920902,0.04209018945693965,0.5644343
XOM,2025-03-07,101.0,0.32,0.27,0.31,1.0,150,110.7249984741211,0.32909048,0.00909047603607177,0.3014346
PFE,2025-03-07,25.0,0.22,0.2,0.22,85.0,24707,25.915000915527344,0.21342689,-0.006573112010955812,0.185771
PFE,2025-03-07,24.0,0.11,0.08,0.1,620.0,476,25.915000915527344,0.091897964,-0.018102035522460938,0.06424208
PFE,2025-03-07,23.0,0.05,0.04,0.06,20.0,219,25.915000915527344,0.03928187,-0.010718128830194476,0.01162599
PFE,2025-03-07,22.0,0.03,0.0,0.06,12.0,70,25.915000915527344,0.037367452,0.007367451936006547,0.009711571
PFE,2025-03-07,21.0,0.04,0.0,0.06,30.0,41,25.915000915527344,0.035867006,-0.004132994413375855,0.008211125
PFE,2025-03-07,20.0,0.02,0.0,0.24,,1,25.915000915527344,0.029739168,0.009739167541265487,0.0020832866
PFE,2025-03-07,18.0,0.01,0.0,0.05,,1,25.915000915527344,0.025403548,0.015403548032045364,-0.0022523329
WMT,2025-03-07,101.0,2.58,2.58,2.63,3.0,16,101.94499969482422,2.5922604,0.012260360717773366,2.5646045
WMT,2025-03-07,100.0,2.22,2.16,2.22,119.0,283,101.94499969482422,2.2628522,0.04285219192504863,2.2351964
WMT,2025-03-07,99.0,1.95,1.83,1.88,14.0,65,101.94499969482422,1.9589121,0.008912134170532271,1.9312563
WMT,2025-03-07,98.0,1.57,1.5,1.56,10.0,65,101.94499969482422,1.5369822,-0.033017821311950746,1.5093263
WMT,2025-03-07,97.0,1.34,1.25,1.3,4.0,51,101.94499969482422,1.3112688,-0.02873119354248055,1.283613
WMT,2025-03-07,96.0,1.08,1.03,1.07,11.0,113,101.94499969482422,1.0643705,-0.015629487037658762,1.0367147
WMT,2025-03-07,95.0,0.9,0.83,0.89,2.0,89,101.94499969482422,1.2756772,0.37567720413208006,1.2480214
WMT,2025-03-07,94.0,0.7,0.68,0.73,1.0,115,101.94499969482422,0.74088055,0.040880548954010054,0.71322465
WMT,2025-03-07,93.0,0.62,0.55,0.6,5653.0,251,101.94499969482422,0.54904586,-0.0709541392326355,0.52138996
WMT,2025-03-07,92.0,0.47,0.45,0.49,10.0,2426,101.94499969482422,0.49635002,0.02635002017021182,0.46869415
GE,2025-03-07,200.0,3.32,3.35,3.55,1.0,86,204.1000061035156,3.3342645,0.014264516830444496,3.3066087
GE,2025-03-07,195.0,2.14,1.97,2.13,3.0,52,204.1000061035156,2.293669,0.15366898536682116,2.2660131
GE,2025-03-07,190.0,1.12,1.12,1.25,15.0,104,204.1000061035156,1.1239862,0.00398624420166005,1.0963304
GE,2025-03-07,185.0,0.6,0.64,0.71,1.0,103,204.1000061035156,0.60885626,0.008856260776519798,0.58120036
GE,2025-03-07,180.0,0.34,0.37,0.42,26.0,533,204.1000061035156,0.42119536,0.08119535803794858,0.3935395
GE,2025-03-07,175.0,0.39,0.0,0.58,6.0,10,204.1000061035156,0.33457133,-0.055428668260574354,0.30691546
GE,2025-03-07,170.0,0.11,0.11,0.5,1.0,8,204.1000061035156,0.19628276,0.086282759308815,0.16862687
GE,2025-03-07,165.0,0.29,0.01,0.46,,2,204.1000061035156,0.25337058,-0.036629416942596416,0.2257147
GE,2025-03-07,160.0,0.1,0.0,0.42,2.0,4,204.1000061035156,0.15587,0.055870005488395685,0.12821412
GE,2025-03-07,140.0,0.19,0.0,0.37,3.0,3,204.1000061035156,0.16195773,-0.02804227411746979,0.13430184
T,2025-03-07,24.5,0.29,0.28,0.3,34.0,156,24.762500762939453,0.33912116,0.04912116289138796,0.3114653
T,2025-03-07,24.0,0.16,0.15,0.17,3.0,114,24.762500762939453,0.18590178,0.025901775956153866,0.15824589
T,2025-03-07,23.5,0.12,0.08,0.14,6.0,212,24.762500762939453,0.36264947,0.24264947056770325,0.3349936
T,2025-03-07,23.0,0.08,0.05,0.07,2.0,2844,24.762500762939453,0.09948604,0.01948603808879852,0.07183015
T,2025-03-07,22.5,0.03,0.0,0.05,1.0,414,24.762500762939453,0.057321306,0.027321306318044664,0.029665425
T,2025-03-07,22.0,0.05,0.0,0.06,3.0,4,24.762500762939453,0.07058845,0.020588447153568265,0.042932566
T,2025-03-07,21.5,0.06,0.0,0.12,210.0,210,24.762500762939453,0.052089825,-0.007910174727439878,0.024433944
T,2025-03-07,21.0,0.03,0.02,0.75,3.0,23,24.762500762939453,0.045585714,0.015585714280605317,0.017929833
T,2025-03-07,17.0,0.02,0.0,1.27,,60,24.762500762939453,0.026608055,0.006608055457472801,-0.0010478254
VZ,2025-03-07,39.0,0.27,0.27,0.3,9.0,296,39.926700592041016,0.31258845,0.04258845329284666,0.28493258
VZ,2025-03-07,38.0,0.12,0.11,0.13,5.0,93,39.926700592041016,0.17099133,0.05099133133888245,0.14333545
VZ,2025-03-07,37.0,0.08,0.05,0.07,4.0,53,39.926700592041016,0.17299187,0.09299187183380127,0.14533599
VZ,2025-03-07,36.0,0.05,0.0,0.07,3.0,3,39.926700592041016,0.09692076,0.046920758485794065,0.069264874
AMZN,2025-03-07,230.0,4.66,4.55,4.65,125.0,1472,231.9199981689453,4.396007,-0.26399293899536147,4.368351
AMZN,2025-03-07,225.0,2.96,2.9,2.95,154.0,577,231.9199981689453,2.4806094,-0.47939058303833004,2.4529536
AMZN,2025-03-07,220.0,1.8,1.77,1.81,365.0,2149,231.9199981689453,1.7266237,-0.0733763456344605,1.6989678
AMZN,2025-03-07,215.0,1.11,1.07,1.09,356.0,1438,231.9199981689453,1.1325629,0.022562875747680566,1.104907
AMZN,2025-03-07,210.0,0.66,0.64,0.66,247.0,905,231.9199981689453,0.6375148,-0.022485170364379914,0.60985893
AMZN,2025-03-07,205.0,0.4,0.39,0.4,85.0,398,231.9199981689453,0.43577147,0.03577146530151365,0.4081156
AMZN,2025-03-07,200.0,0.26,0.24,0.26,289.0,682,231.9199981689453,0.2758853,0.015885313749313346,0.24822943
AMZN,2025-03-07,195.0,0.17,0.16,0.18,2.0,249,231.9199981689453,0.22098146,0.05098146378993987,0.19332558
AMZN,2025-03-07,190.0,0.11,0.11,0.12,12.0,268,231.9199981689453,0.20182408,0.09182408392429352,0.1741682
AMZN,2025-03-07,185.0,0.09,0.08,0.09,14.0,567,231.9199981689453,0.21556722,0.1255672162771225,0.18791133
BABA,2025-03-07,109.0,5.45,5.3,5.4,3.0,12,109.3000030517578,5.4775186,0.027518558502197088,5.4498625
BABA,2025-03-07,108.0,4.84,4.75,4.9,140.0,13,109.3000030517578,4.75874,-0.08126005172729478,4.731084
BABA,2025-03-07,107.0,4.3,4.3,4.45,310.0,22,109.3000030517578,4.21929,-0.08071022033691388,4.1916337
BABA,2025-03-07,106.0,4.2,3.85,3.95,9.0,38,109.3000030517578,4.1082053,-0.09179468154907244,4.0805492
BABA,2025-03-07,105.0,3.5,3.4,3.55,82.0,369,109.3000030517578,3.0354335,-0.4645664691925049,3.0077777
BABA,2025-03-07,104.0,3.1,3.05,3.25,11.0,701,109.3000030517578,3.0044005,-0.09559950828552255,2.9767447
BABA,2025-03-07,103.0,2.74,2.7,2.78,4.0,130,109.3000030517578,2.705909,-0.03409098625183127,2.6782532
BABA,2025-03-07,102.0,2.4,2.39,2.46,16.0,96,109.3000030517578,2.4078236,0.007823562622070401,2.3801677
BABA,2025-03-07,101.0,2.1,1.94,2.15,3.0,68,109.3000030517578,2.0488734,-0.05112657546997079,2.0212176
BABA,2025-03-07,100.0,1.84,1.81,1.88,69.0,192,109.3000030517578,1.4651536,-0.3748464250564576,1.4374977
CSCO,2025-03-07,62.0,1.44,1.4,1.45,7.0,82,62.68999862670898,1.3698657,-0.0701343441009521,1.3422098
CSCO,2025-03-07,61.0,1.08,1.03,1.11,2.0,47,62.68999862670898,1.0086387,-0.0713612604141236,0.98098284
CSCO,2025-03-07,60.0,0.83,0.74,0.78,3.0,60,62.68999862670898,0.86305696,0.033056957721710245,0.83540106
CSCO,2025-03-07,59.0,0.59,0.54,0.56,3.0,46,62.68999862670898,0.56804913,-0.021950867176055877,0.54039323
CSCO,2025-03-07,58.0,0.45,0.39,0.42,4.0,73,62.68999862670898,0.44011515,-0.009884846210479747,0.41245928
CSCO,2025-03-07,57.0,0.31,0.28,0.31,4.0,12,62.68999862670898,0.30899,-0.001009998321533201,0.28133413
CSCO,2025-03-07,56.0,0.23,0.2,0.22,1.0,3,62.68999862670898,0.24582663,0.015826631784439077,0.21817075
CSCO,2025-03-07,55.0,0.18,0.15,0.18,1.0,66,62.68999862670898,0.20435296,0.02435295999050141,0.17669708
CSCO,2025-03-07,54.0,0.31,0.11,0.15,1.0,1,62.68999862670898,0.24967702,-0.060322982668876646,0.22202113
CSCO,2025-03-07,53.0,0.32,0.04,0.37,,2,62.68999862670898,0.30995545,-0.01004455208778382,0.28229958
NVDA,2025-03-07,134.0,8.84,8.75,8.85,2071.0,527,134.17100524902344,8.8400545,5.451202392592336e-05,8.812399
NVDA,2025-03-07,133.0,8.35,8.15,8.2,426.0,706,134.17100524902344,8.297192,-0.05280838012695277,8.269536
NVDA,2025-03-07,132.0,7.85,7.85,7.9,349.0,513,134.17100524902344,7.8542976,0.00429763793945348,7.8266416
NVDA,2025-03-07,131.0,7.25,7.3,7.35,461.0,746,134.17100524902344,7.07086,-0.1791400909423828,7.043204
NVDA,2025-03-07,130.0,6.85,6.75,6.85,759.0,1369,134.17100524902344,6.791564,-0.05843601226806605,6.763908
NVDA,2025-03-07,129.0,6.45,6.4,6.45,110.0,231,134.17100524902344,6.592016,0.14201622009277326,6.56436
NVDA,2025-03-07,128.0,6.04,5.95,6.0,59.0,662,134.17100524902344,5.788477,-0.2515230560302735,5.760821
NVDA,2025-03-07,127.0,5.6,5.5,5.6,69.0,1020,134.17100524902344,5.418297,-0.1817031860351559,5.3906407
NVDA,2025-03-07,126.0,5.15,5.1,5.2,129.0,1619,134.17100524902344,5.137505,-0.012494945526123402,5.109849
NVDA,2025-03-07,125.0,4.83,4.8,4.8,1069.0,2847,134.17100524902344,4.838094,0.008094234466552663,4.810438
AAPL,2025-03-07,225.0,3.35,3.35,3.45,211.0,2960,228.5585021972656,3.4246216,0.07462158203124991,3.3969657
AAPL,2025-03-07,220.0,2.11,2.06,2.1,1183.0,2020,228.5585021972656,2.1564689,0.04646886825561536,2.128813
AAPL,2025-03-07,215.0,1.24,1.23,1.26,747.0,868,228.5585021972656,1.2536054,0.013605365753173837,1.2259495
AAPL,2025-03-07,210.0,0.79,0.76,0.79,215.0,1408,228.5585021972656,0.8282186,0.03821857929229733,0.8005627
AAPL,2025-03-07,205.0,0.5,0.49,0.5,262.0,661,228.5585021972656,0.5190026,0.01900261640548706,0.49134675
AAPL,2025-03-07,200.0,0.35,0.33,0.35,92.0,473,228.5585021972656,0.3051359,-0.044864094257354714,0.27748004
AAPL,2025-03-07,195.0,0.24,0.24,0.26,3.0,192,228.5585021972656,0.25268024,0.012680242061614999,0.22502436
AAPL,2025-03-07,190.0,0.22,0.19,0.2,9.0,624,228.5585021972656,0.23109064,0.011090635061264037,0.20343475
AAPL,2025-03-07,185.0,0.16,0.16,0.17,241.0,81,228.5585021972656,0.20206939,0.042069386839866635,0.1744135
AAPL,2025-03-07,180.0,0.13,0.13,0.14,13.0,337,228.5585021972656,0.18928714,0.059287140965461727,0.16163126
GOOGL,2025-03-07,185.0,3.67,3.65,3.75,44.0,1277,186.25999450683597,3.645126,-0.02487389564514153,3.6174703
GOOGL,2025-03-07,180.0,2.03,2.02,2.07,173.0,1391,186.25999450683597,2.0605547,0.030554742813110547,2.032899
GOOGL,2025-03-07,175.0,1.08,1.06,1.1,77.0,4494,186.25999450683597,1.1248682,0.044868154525756765,1.0972123
GOOGL,2025-03-07,170.0,0.57,0.57,0.6,85.0,475,186.25999450683597,0.59392995,0.023929946422576953,0.56627405
GOOGL,2025-03-07,165.0,0.34,0.33,0.36,50.0,362,186.25999450683597,0.44608495,0.10608494639396665,0.41842908
GOOGL,2025-03-07,160.0,0.21,0.2,0.22,17.0,290,186.25999450683597,0.16391894,-0.04608105778694152,0.13626306
GOOGL,2025-03-07,155.0,0.15,0.13,0.15,1.0,85,186.25999450683597,0.1381967,-0.011803293228149409,0.11054082
GOOGL,2025-03-07,150.0,0.09,0.08,0.11,10.0,40,186.25999450683597,0.13268849,0.0426884925365448,0.10503261
GOOGL,2025-03-07,145.0,0.12,0.05,0.08,5018.0,5017,186.25999450683597,0.08097372,-0.03902627795934677,0.05331784
GOOGL,2025-03-07,140.0,0.04,0.04,0.07,5.0,86,186.25999450683597,0.06759642,0.027596420645713805,0.03994054
INTC,2025-03-07,19.5,0.85,0.83,0.85,21.0,457,19.864999771118164,0.69595873,-0.1540412664413452,0.66830283
INTC,2025-03-07,19.0,0.63,0.63,0.64,56.0,842,19.864999771118164,0.62686706,-0.0031329441070556685,0.59921116
INTC,2025-03-07,18.5,0.45,0.44,0.45,51.0,1344,19.864999771118164,0.383501,-0.06649900674819947,0.35584512
INTC,2025-03-07,18.0,0.33,0.31,0.32,41.0,1764,19.864999771118164,0.25785,-0.0721500086784363,0.2301941
INTC,2025-03-07,17.5,0.23,0.21,0.23,51.0,1417,19.864999771118164,0.1899805,-0.040019493103027354,0.16232462
INTC,2025-03-07,17.0,0.15,0.13,0.16,50.0,892,19.864999771118164,0.09553016,-0.05446984022855758,0.06787428
INTC,2025-03-07,16.5,0.15,0.08,0.1,6.0,261,19.864999771118164,0.09371574,-0.05628425776958465,0.06605986
INTC,2025-03-07,16.0,0.05,0.05,0.07,4.0,483,19.864999771118164,0.07565076,0.025650759041309354,0.04799488
INTC,2025-03-07,15.5,0.07,0.0,0.09,11.0,337,19.864999771118164,0.06780941,-0.002190589606761939,0.04015353
INTC,2025-03-07,15.0,0.03,0.01,0.05,2.0,203,19.864999771118164,0.061569043,0.03156904250383377,0.03391316
AMT,2025-02-21,185.0,1.6,1.5,1.7,12.0,741,188.6499938964844,1.7296232,0.12962319850921622,1.7019674
AMT,2025-02-21,180.0,0.65,0.55,0.7,6.0,768,188.6499938964844,0.8385899,0.18858990669250486,0.810934
AMT,2025-02-21,175.0,0.28,0.25,0.3,4.0,291,188.6499938964844,0.5702364,0.2902363848686218,0.5425805
AMT,2025-02-21,170.0,0.15,0.15,0.2,2.0,317,188.6499938964844,0.25163737,0.10163736939430237,0.22398148
AMT,2025-02-21,165.0,0.1,0.1,0.15,1.0,184,188.6499938964844,0.13974829,0.03974829018115997,0.112092406
AMT,2025-02-21,160.0,0.1,0.0,0.35,2.0,218,188.6499938964844,0.12911811,0.02911811470985412,0.10146223
AMT,2025-02-21,155.0,0.18,0.0,0.75,1.0,44,188.6499938964844,0.18131942,0.0013194155693054266,0.15366353
AMT,2025-02-21,150.0,0.68,0.0,0.75,1.0,18,188.6499938964844,0.369342,-0.3106580007076264,0.34168613
AMT,2025-02-21,145.0,0.05,0.0,0.75,1.0,6,188.6499938964844,0.078247994,0.028247994184494016,0.050592113
AMT,2025-02-21,140.0,0.05,0.0,0.05,10.0,13,188.6499938964844,0.08039112,0.03039111644029617,0.052735236
CVX,2025-03-07,155.0,4.0,3.6,3.7,1.0,220,155.15499877929688,3.9662328,-0.0337672233581543,3.938577
CVX,2025-03-07,152.5,2.4,2.44,2.54,23.0,35,155.15499877929688,2.4332511,0.033251142501831144,2.4055953
CVX,2025-03-07,150.0,1.71,1.56,1.64,1.0,44,155.15499877929688,1.5987958,-0.11120422840118405,1.5711399
CVX,2025-03-07,149.0,1.34,1.31,1.38,4.0,98,155.15499877929688,1.2756685,-0.06433149814605721,1.2480127
CVX,2025-03-07,148.0,1.1,1.06,1.13,7.0,65,155.15499877929688,1.0488638,-0.051136231422424405,1.0212079
CVX,2025-03-07,147.0,0.95,0.9,0.96,3.0,11,155.15499877929688,0.93104184,-0.01895816326141353,0.90338594
CVX,2025-03-07,146.0,1.22,0.75,0.81,1.0,41,155.15499877929688,1.0619391,-0.1580608797073364,1.0342833
CVX,2025-03-07,145.0,0.69,0.62,0.68,1.0,99,155.15499877929688,0.93888915,0.2488891458511353,0.91123325
CVX,2025-03-07,144.0,0.59,0.52,0.56,2.0,49,155.15499877929688,0.60631716,0.01631716251373294,0.57866126
CVX,2025-03-07,143.0,0.73,0.43,0.47,1.0,13,155.15499877929688,0.6804639,-0.049536089897155744,0.652808
META,2025-03-07,715.0,18.95,18.6,18.9,396.0,272,715.135009765625,18.909834,-0.0401660919189446,18.882177
META,2025-03-07,710.0,17.1,16.55,16.85,36.0,347,715.135009765625,17.109806,0.009806060791014204,17.08215
META,2025-03-07,705.0,16.0,14.45,14.7,20.0,106,715.135009765625,15.93877,-0.061229705810546875,15.911115
META,2025-03-07,700.0,13.3,12.7,12.95,129.0,576,715.135009765625,13.273348,-0.026652145385742898,13.245692
META,2025-03-07,695.0,11.72,11.15,11.4,58.0,202,715.135009765625,11.701495,-0.01850482940673892,11.67384
META,2025-03-07,690.0,10.3,9.7,9.95,49.0,281,715.135009765625,10.257486,-0.04251365661621165,10.229831
META,2025-03-07,685.0,8.85,8.45,8.7,180.0,208,715.135009765625,8.853251,0.003251457214355824,8.825596
META,2025-03-07,680.0,7.59,7.3,7.5,51.0,224,715.135009765625,7.556424,-0.03357585906982408,7.528768
META,2025-03-07,675.0,6.45,6.35,6.55,31.0,184,715.135009765625,6.156961,-0.2930390357971193,6.129305
META,2025-03-07,670.0,5.6,5.5,5.7,151.0,374,715.135009765625,5.7173953,0.11739530563354528,5.689739
WFC,2025-03-07,78.0,1.43,1.54,1.59,24.0,53,78.62000274658203,1.4717578,0.041757769584655824,1.4441019
WFC,2025-03-07,77.0,1.12,1.16,1.21,1.0,36,78.62000274658203,1.1469185,0.02691853523254384,1.1192627
WFC,2025-03-07,76.0,0.92,0.88,0.93,36.0,73,78.62000274658203,0.9888118,0.06881179094314571,0.9611559
WFC,2025-03-07,75.0,0.66,0.64,0.69,12.0,44,78.62000274658203,0.71571475,0.05571475267410275,0.68805885
WFC,2025-03-07,74.0,0.44,0.48,0.53,11.0,190,78.62000274658203,0.5028785,0.06287848711013794,0.47522262
WFC,2025-03-07,73.0,0.47,0.35,0.41,7.0,77,78.62000274658203,0.41039005,-0.059609950780868504,0.38273418
WFC,2025-03-07,72.0,0.23,0.26,0.31,2.0,15,78.62000274658203,0.30858353,0.07858352780342101,0.28092766
WFC,2025-03-07,70.0,0.17,0.14,0.2,1.0,2,78.62000274658203,0.19032282,0.020322816371917712,0.16266693
WFC,2025-03-07,65.0,0.11,0.0,1.3,,4,78.62000274658203,0.109210126,-0.000789873898029328,0.08155425
KO,2025-03-07,64.0,1.12,1.08,1.14,41.0,73,64.0999984741211,2.620655,1.500655059814453,2.5929992
KO,2025-03-07,63.0,0.72,0.71,0.76,25.0,87,64.0999984741211,0.804295,0.08429500341415408,0.7766391
KO,2025-03-07,62.0,0.46,0.44,0.48,85.0,78,64.0999984741211,0.5853706,0.12537060022354124,0.5577147
KO,2025-03-07,61.0,0.3,0.27,0.3,26.0,117,64.0999984741211,0.38864437,0.08864436745643617,0.3609885
KO,2025-03-07,60.0,0.19,0.17,0.2,13.0,278,64.0999984741211,0.2803998,0.09039979934692383,0.25274393
KO,2025-03-07,59.0,0.15,0.11,0.14,1.0,13,64.0999984741211,0.21095927,0.06095927059650422,0.18330339
KO,2025-03-07,58.0,0.14,0.07,0.11,50.0,23,64.0999984741211,0.18988307,0.04988306820392607,0.16222718
KO,2025-03-07,57.0,0.12,0.01,0.11,1.0,8,64.0999984741211,0.1351569,0.015156899690628056,0.107501015
